nodes,captures,enpassants,castles,promotions,direct_checks,single_discovered_check,direct_discovered_check,double_discovered_check,direct_checkmate,single_discovered_checkmate,direct_discoverd_checkmate,double_discoverd_checkmate,started_at,finished_at,nps,occurrences,hash,fen,account_id,worker_id,name
8101187721,1190602192,198032,0,0,78569257,4778793,1357343,0,15051,6,3,0,1739554104,1739554181,1.0521023e+08,1,996299147769575651,r4rk1/1pp1qppp/p1np4/2bnp3/2B1P1bP/P1NP1N2/1PPBQPP1/R4RK1 b - h3 0 1,1,0,Timmoth
6657334147,845457960,121378,0,364608,33087268,11010700,5702,0,204413,0,2,0,1739554104,1739554172,9.790197e+07,1,14083695787294771564,r4rk1/1pp1qppp/p1np4/2bPp3/2B3b1/P1NP1N2/1PPBQPPP/R4RK1 b - - 0 1,1,0,Timmoth
6665172279,850181777,17454,0,0,223340125,65951932,22426203,0,59171,0,32301,0,1739554104,1739554173,9.6596696e+07,1,2878214984301637936,r4rk1/1pp1qppp/p1np4/2bNp3/2B1P1b1/P2P1N2/1PPBQPPP/R4RK1 b - - 0 1,1,0,Timmoth
7983577491,1318587310,13570,0,0,98179126,15901269,3306944,0,1228456,1146,101,0,1739554104,1739554176,1.10883024e+08,1,11529673111199919154,r4rk1/1pp1qppp/p1np4/2bnp1N1/2B1P1b1/P1NP4/1PPBQPPP/R4RK1 b - - 0 1,1,0,Timmoth
6466101440,978133516,23671,0,0,68173842,4126631,1158023,0,14977,6,3,0,1739554104,1739554167,4.105461e+08,4,16095332885851815826,r4rk1/1pp1qppp/p1np4/2bnp3/2B1P1b1/P1NP1N2/1PP1QPPP/R1B2RK1 b - - 0 1,1,0,Timmoth
4244057104,699085744,21697,0,0,52075508,3575842,999668,0,14667,6,2,0,1739554104,1739554163,7.193317e+07,1,11329174078344168227,r4rk1/1pp1qppp/p1np4/2bnp3/2B1P1b1/P1NP1N2/1PP1QPPP/R3BRK1 b - - 0 1,1,0,Timmoth
5758665495,904962819,22889,0,0,62667933,4124642,1172152,0,14905,6,3,0,1739554104,1739554168,1.799583e+08,2,8174537459225596066,r4rk1/1pp1qppp/p1np4/2bnp3/2B1P1b1/P1NP1N2/1PPBQPPP/3R1RK1 b - - 0 1,1,0,Timmoth
5097368715,827799206,22130,0,0,56989392,3755541,1061776,0,14869,6,3,0,1739554104,1739554167,1.6182123e+08,2,1794672134268210617,r4rk1/1pp1qppp/p1np4/2bnp3/2B1P1b1/P1NP1N2/1PPBQPPP/4RRK1 b - - 0 1,1,0,Timmoth
5237186081,641030176,10164,0,0,100958977,2499395,731140,0,10462,3,5,0,1739554112,1739554229,8.9524544e+07,2,582822993761751293,r4rk1/1pp1qppp/p1np4/2b1p2n/2B1P1b1/P1NP1N2/1PPBQPPP/1R3RK1 b - - 0 1,7,0,Chester-alt
4872933153,611324921,10041,0,0,95966233,2388939,695008,0,10425,3,5,0,1739554112,1739554206,1.03679424e+08,2,2656688070803112247,r4rk1/1pp1qppp/p1np4/2b1p2n/2B1P1b1/P1NP1N2/1PPBQPPP/2R2RK1 b - - 0 1,7,0,Chester-alt
4409208936,564573529,9795,0,0,88627595,2332594,676949,0,10356,3,4,0,1739554112,1739554205,9.4821696e+07,2,3279327239209898061,r4rk1/1pp1qppp/p1np4/2b1p2n/2B1P1b1/P1NP1N2/1PPBQPPP/3R1RK1 b - - 0 1,7,0,Chester-alt
3912535583,520559033,9549,0,0,80609392,2167294,623092,0,10285,3,5,0,1739554112,1739554218,7.3821424e+07,2,4905753640679181654,r4rk1/1pp1qppp/p1np4/2b1p2n/2B1P1b1/P1NP1N2/1PPBQPPP/4RRK1 b - - 0 1,7,0,Chester-alt
4697081840,599796158,9920,0,0,92642770,2387379,695608,0,10390,3,5,0,1739554112,1739554227,8.1688376e+07,2,13598721517748884635,r4rk1/1pp1qppp/p1np4/2b1p2n/2B1P1b1/P1NP1N2/RPPBQPPP/5RK1 b - - 0 1,7,0,Chester-alt
487281725,38316561,952,0,0,5203201,5176,1194,0,2926,0,1,0,1739554082,1739554124,1.1601945e+07,1,2773573266885121205,r2n1rk1/1pp1qBpp/p2p1n2/2b1p3/4P1b1/P1NP1N2/1PPBQPPP/R4RK1 b - - 0 1,1,0,Timmoth
4593683359,565412364,10682,0,0,89637916,2266347,660684,0,8359,47,1,0,1739554128,1739554196,1.3510834e+08,2,5006568863813926296,r4rk1/1ppnqppp/p1np4/2b1p3/2B1P1b1/P1NP1N2/1PPBQPPP/2R2RK1 b - - 0 1,1,0,Timmoth
4157447684,522346165,10444,0,0,82818077,2212615,643480,0,8290,47,1,0,1739554128,1739554194,1.25983264e+08,2,5487098335905606882,r4rk1/1ppnqppp/p1np4/2b1p3/2B1P1b1/P1NP1N2/1PPBQPPP/3R1RK1 b - - 0 1,1,0,Timmoth
3690658836,482266097,10206,0,0,75378829,2055161,592214,0,8182,47,1,0,1739554128,1739554193,1.13558736e+08,2,2715715188343386617,r4rk1/1ppnqppp/p1np4/2b1p3/2B1P1b1/P1NP1N2/1PPBQPPP/4RRK1 b - - 0 1,1,0,Timmoth
4407840540,618056675,2972,0,0,91246662,29657,3378,0,153565,2,0,0,1739545612,1739545691,1.11590896e+08,2,3943198876070133161,3r1rk1/1pp1qppp/p1np1n2/2b1p1B1/N1B1P1bN/P2P4/1PP1QPPP/R4RK1 b - - 0 1,7,0,Chester-alt
3944045826,576881645,2136,0,0,57072948,437482,30432,0,5466,0,3,0,1739545612,1739545687,5.2587276e+07,1,4532312336672110968,3r1rk1/1pp1qppp/p1np1n2/2N1p1B1/2B1P1b1/P2P1N2/1PP1QPPP/R4RK1 b - - 0 1,7,0,Chester-alt
3466341504,477179846,14221,0,0,73085892,894021,206015,0,7049,2,2,0,1739554317,1739554356,8.888055e+07,1,2851671616192710842,r4rk1/1ppq1ppp/p1np1n2/2b1p3/2B1P1b1/P1NP1N2/1PP1QPPP/R3BRK1 b - - 0 1,1,0,Timmoth
547665152,43538686,959,0,0,6900139,5068,1108,0,13906,0,1,0,1739554317,1739554344,2.0283894e+07,1,17134633727316688250,r4rk1/1ppq1Bpp/p1np1n2/2b1p3/4P1b1/P1NP1N2/1PPBQPPP/R4RK1 b - - 0 1,1,0,Timmoth
5632881931,694375447,15588,0,0,102601071,966502,230291,0,8090,2,4,0,1739554317,1739554361,2.5604008e+08,2,17172139224006957963,r4rk1/1ppq1ppp/p1np1n2/2b1p3/2B1P1b1/P1NP1N2/1PPBQPPP/1R3RK1 b - - 0 1,1,0,Timmoth
5241406606,661878661,15357,0,0,97542589,947482,224122,0,8035,2,4,0,1739554317,1739554364,2.2303858e+08,2,14017269608463534657,r4rk1/1ppq1ppp/p1np1n2/2b1p3/2B1P1b1/P1NP1N2/1PPBQPPP/2R2RK1 b - - 0 1,1,0,Timmoth
4746068674,612252456,14895,0,0,90153693,937424,221024,0,7935,2,4,0,1739554317,1739554362,2.1093638e+08,2,14689520939997829947,r4rk1/1ppq1ppp/p1np1n2/2b1p3/2B1P1b1/P1NP1N2/1PPBQPPP/3R1RK1 b - - 0 1,1,0,Timmoth
4214967469,564194269,14434,0,0,82096882,908765,211792,0,7874,2,4,0,1739554317,1739554361,1.9158942e+08,2,11695170080335119904,r4rk1/1ppq1ppp/p1np1n2/2b1p3/2B1P1b1/P1NP1N2/1PPBQPPP/4RRK1 b - - 0 1,1,0,Timmoth
5054303187,649912074,15130,0,0,94209057,946799,224157,0,7985,2,4,0,1739554317,1739554365,2.1059597e+08,2,6548646052357464045,r4rk1/1ppq1ppp/p1np1n2/2b1p3/2B1P1b1/P1NP1N2/RPPBQPPP/5RK1 b - - 0 1,1,0,Timmoth
5814539404,706969309,15594,0,0,104075883,966546,230305,0,8086,2,4,0,1739554317,1739554368,2.2802115e+08,2,9569879475293792688,r4rk1/1ppq1ppp/p1np1n2/2b1p3/2B1P1b1/P1NP1N2/1PPBQPPP/RR4K1 b - - 0 1,1,0,Timmoth
6078254544,732470923,15825,0,0,107790060,966916,230314,0,8137,2,4,0,1739554317,1739554367,2.4313018e+08,2,12107896230581221498,r4rk1/1ppq1ppp/p1np1n2/2b1p3/2B1P1b1/P1NP1N2/1PPBQPPP/R1R3K1 b - - 0 1,1,0,Timmoth
6186726412,738035101,15825,0,0,108727497,976250,233394,0,8143,2,4,0,1739554317,1739554369,2.3795101e+08,2,11626907199413364992,r4rk1/1ppq1ppp/p1np1n2/2b1p3/2B1P1b1/P1NP1N2/1PPBQPPP/R2R2K1 b - - 0 1,1,0,Timmoth
6182283844,742767432,15826,0,0,108392283,967015,230340,0,8188,2,4,0,1739554317,1739554369,2.3778014e+08,2,14469269766481277979,r4rk1/1ppq1ppp/p1np1n2/2b1p3/2B1P1b1/P1NP1N2/1PPBQPPP/R3R1K1 b - - 0 1,1,0,Timmoth
5359427374,655767513,15218,0,0,98195307,977705,229702,0,3975,2,4,0,1739554317,1739554367,2.1437709e+08,2,15744493695615272075,r4rk1/1ppq1ppp/p1np1n2/2b1p3/2B1P1b1/P1NP1N2/1PPB1PPP/R2Q1RK1 b - - 0 1,1,0,Timmoth
5344769290,652816714,15368,0,0,97984129,960976,227160,0,6315,0,2,0,1739554317,1739554366,2.1815386e+08,2,15770567558179063547,r4rk1/1ppq1ppp/p1np1n2/2b1p3/2B1P1b1/P1NP1N2/1PPB1PPP/R3QRK1 b - - 0 1,1,0,Timmoth
578307246,62240898,332,0,0,6734098,8816,727,0,3111,0,49,0,1739554364,1739554474,5.257338e+06,1,12245645654175010529,r4rk1/2p1qBpp/p1np1n2/1pb1p3/4P1b1/P1NPBN2/1PP1QPPP/R4RK1 b - - 0 1,7,0,Chester-alt
5702405459,845170856,6978,0,0,100975961,948217,244081,0,4188,2,26,0,1739554364,1739554529,6.9120064e+07,2,12282590399422769168,r4rk1/2p1qppp/p1np1n2/1pb1p3/2B1P1b1/P1NPBN2/1PP1QPPP/1R3RK1 b - - 0 1,7,0,Chester-alt
5336948172,804794782,6860,0,0,96345521,927214,236656,0,4169,2,26,0,1739554364,1739554528,6.5084732e+07,2,9708757153653864922,r4rk1/2p1qppp/p1np1n2/1pb1p3/2B1P1b1/P1NPBN2/1PP1QPPP/2R2RK1 b - - 0 1,7,0,Chester-alt
5047761131,772907953,6738,0,0,92529997,929012,236591,0,4158,2,26,0,1739554364,1739554530,6.08164e+07,2,10367460303187257504,r4rk1/2p1qppp/p1np1n2/1pb1p3/2B1P1b1/P1NPBN2/1PP1QPPP/3R1RK1 b - - 0 1,7,0,Chester-alt
4427088263,699999704,6498,0,0,83957151,899296,225386,0,4141,2,26,0,1739554364,1739554557,4.587656e+07,2,16606637119362692539,r4rk1/2p1qppp/p1np1n2/1pb1p3/2B1P1b1/P1NPBN2/1PP1QPPP/4RRK1 b - - 0 1,7,0,Chester-alt
5132639814,788924973,6743,0,0,92977917,928079,236647,0,4159,2,26,0,1739554364,1739554578,4.7968596e+07,2,2223161536305491062,r4rk1/2p1qppp/p1np1n2/1pb1p3/2B1P1b1/P1NPBN2/RPP1QPPP/5RK1 b - - 0 1,7,0,Chester-alt
5860519805,860330910,6980,0,0,102057411,948123,244073,0,4188,2,26,0,1739554364,1739554586,5.2797476e+07,2,13903806041801038379,r4rk1/2p1qppp/p1np1n2/1pb1p3/2B1P1b1/P1NPBN2/1PP1QPPP/RR4K1 b - - 0 1,7,0,Chester-alt
6164400920,893757619,7102,0,0,105953435,946852,244138,0,4199,2,26,0,1739554364,1739554586,5.5535144e+07,2,17022714031596538849,r4rk1/2p1qppp/p1np1n2/1pb1p3/2B1P1b1/P1NPBN2/1PP1QPPP/R1R3K1 b - - 0 1,7,0,Chester-alt
6554672436,936422323,7220,0,0,110705641,968386,251563,0,4218,2,26,0,1739554364,1739554617,5.1815592e+07,2,16528251584664836763,r4rk1/2p1qppp/p1np1n2/1pb1p3/2B1P1b1/P1NPBN2/1PP1QPPP/R2R2K1 b - - 0 1,7,0,Chester-alt
6497949910,930792179,7220,0,0,109974569,958437,247848,0,4231,2,26,0,1739554364,1739554637,4.7604028e+07,2,10157336181476509568,r4rk1/2p1qppp/p1np1n2/1pb1p3/2B1P1b1/P1NPBN2/1PP1QPPP/R3R1K1 b - - 0 1,7,0,Chester-alt
5755247523,845287027,6980,0,0,101728804,965141,245717,0,3753,2,26,0,1739554364,1739554640,4.1704692e+07,2,11404410414160525072,r4rk1/2p1qppp/p1np1n2/1pb1p3/2B1P1b1/P1NPBN2/1PP2PPP/R2Q1RK1 b - - 0 1,7,0,Chester-alt
5753278275,835367404,6982,0,0,100948254,961342,247952,0,1095,0,24,0,1739554364,1739554641,4.1539916e+07,2,11450253495120901472,r4rk1/2p1qppp/p1np1n2/1pb1p3/2B1P1b1/P1NPBN2/1PP2PPP/R3QRK1 b - - 0 1,7,0,Chester-alt
6551112956,928306110,7225,0,0,111921180,976642,255328,0,59073,0,24,0,1739554364,1739554683,4.1072808e+07,2,5659604146850098617,r4rk1/2p1qppp/p1np1n2/1pb1p3/2B1P1b1/P1NPBN2/1PPQ1PPP/R4RK1 b - - 0 1,7,0,Chester-alt
7553941706,1037775605,7540,0,0,123158601,983732,257504,0,4019,2,26,0,1739554364,1739554717,4.2798536e+07,2,4172908661593558747,r4rk1/2p1qppp/p1np1n2/1pb1p3/2B1P1b1/P1NPBN2/1PP1QPPP/R4R1K b - - 0 1,7,0,Chester-alt
6690177914,934765440,122262,0,0,116556727,918590,252937,0,5853,2,506,0,1739554364,1739554728,1.8379608e+07,1,14491794344518980881,r4rk1/1pp1qp1p/p1np1np1/2b1p3/1PB1P1b1/P1NPBN2/2P1QPPP/R4RK1 b - b3 0 1,7,0,Chester-alt
4473307219,545676693,10118,0,0,82006738,823921,196393,0,8794,50,4,0,1739554328,1739554364,4.9703414e+08,4,9504479545578177785,r3qrk1/1pp2ppp/p1np1n2/2b1p3/2B1P1b1/P1NP1N2/1PP1QPPP/R1B2RK1 b - - 0 1,1,0,Timmoth
5939969254,1017456776,115076,0,0,98235749,1136823,240765,0,7086,240,694,0,1739554366,1739554499,4.4661424e+07,1,11595240349952047312,r4rk1/1pp1qp1p/p1np1n2/2b1p1p1/1PB1P1b1/P1NPBN2/2P1QPPP/R4RK1 b - b3 0 1,7,0,Chester-alt
5803141322,1039710986,6228,0,0,194290375,5785744,2092050,0,27753,86,1700,0,1739554375,1739554450,7.7375216e+07,1,2886843779846885750,r4rk1/1pp1qp1p/p1np1n2/2bNp1p1/2B1P1b1/P2PBN2/1PP1QPPP/R4RK1 b - - 0 1,1,0,Timmoth
10040232265,1590566689,9656,0,0,215132744,26439860,5178168,0,120450,30910,40599,0,1739554375,1739554477,9.843365e+07,1,6216792438272297749,r4rk1/1pp1qp1p/p1np1n2/2b1N1p1/2B1P1b1/P1NPB3/1PP1QPPP/R4RK1 b - - 0 1,1,0,Timmoth
7631874131,1123082841,4692,0,0,161789832,43645293,4848687,0,300084,15534,14280,0,1739554375,1739554463,8.672584e+07,1,10061613751225650108,r4rk1/1pp1qp1p/p1np1n2/2b1p1N1/2B1P1b1/P1NPB3/1PP1QPPP/R4RK1 b - - 0 1,1,0,Timmoth
6057760479,847513555,8131,0,0,110016854,874589,141955,0,31279,26308,0,0,1739554375,1739554457,7.387513e+07,1,3830052912007844009,r4rk1/1pp1qp1p/p1np1n2/2b1p1p1/2B1P1b1/P1NPB3/1PPNQPPP/R4RK1 b - - 0 1,1,0,Timmoth
7210507382,1005194579,6968,0,0,150802554,1553325,147806,0,36260,29085,14,0,1739554375,1739554463,8.1937584e+07,1,10836247016876021484,r4rk1/1pp1qp1p/p1np1n2/2b1p1p1/2BNP1b1/P1NPB3/1PP1QPPP/R4RK1 b - - 0 1,1,0,Timmoth
7086277375,956118923,6609,0,0,169830081,1018045,157490,0,26924,26918,48,0,1739554375,1739554461,8.2398576e+07,1,15687808237168520324,r4rk1/1pp1qp1p/p1np1n2/2b1p1p1/2B1P1bN/P1NPB3/1PP1QPPP/R4RK1 b - - 0 1,1,0,Timmoth
4890413361,685725540,3175,0,0,83427242,948931,193393,0,36207,148,447,0,1739554375,1739554451,6.4347544e+07,1,6922585119241895375,r4rk1/1pp1qp1p/p1np1n2/2B1p1p1/2B1P1b1/P1NP1N2/1PP1QPPP/R4RK1 b - - 0 1,1,0,Timmoth
4186319128,625434517,3273,0,0,70266411,226858,52297,0,2768,0,0,0,1739545645,1739545769,6.752128e+07,2,15379892380876474388,rr4k1/1pp1qppp/p1np1n2/2b1p1B1/N1B1P1b1/P2P1N2/RPP1QPPP/5RK1 b - - 0 1,7,0,Chester-alt
4741389996,678977159,3273,0,0,77144355,228001,52279,0,2824,0,0,0,1739545645,1739545780,7.0242816e+07,2,819134981029166665,rr4k1/1pp1qppp/p1np1n2/2b1p1B1/N1B1P1b1/P2P1N2/1PP1QPPP/RR4K1 b - - 0 1,7,0,Chester-alt
4767345342,683353658,3164,0,0,77346529,227981,52277,0,2830,0,0,0,1739545645,1739545781,7.0108016e+07,2,2852695260297129859,rr4k1/1pp1qppp/p1np1n2/2b1p1B1/N1B1P1b1/P2P1N2/1PP1QPPP/R1R3K1 b - - 0 1,7,0,Chester-alt
5300487610,739240247,3273,0,0,83869802,229138,52283,0,2884,0,2,0,1739545645,1739545785,7.572125e+07,2,3371575714600058617,rr4k1/1pp1qppp/p1np1n2/2b1p1B1/N1B1P1b1/P2P1N2/1PP1QPPP/R2R2K1 b - - 0 1,7,0,Chester-alt
5109555066,832821251,4844,0,0,101848478,2066103,365786,0,88127,172,27864,0,1739554375,1739554453,6.5507116e+07,1,17435773857077224123,r4rk1/1pp1qp1p/p1np1n2/2b1p1p1/2BBP1b1/P1NP1N2/1PP1QPPP/R4RK1 b - - 0 1,1,0,Timmoth
5649340164,816393884,6704,0,0,25953747,405764,22383,0,6525,81,714,0,1739554375,1739554457,6.889439e+07,1,11830748484126356638,r4rk1/1pp1qp1p/B1np1n2/2b1p1p1/4P1b1/P1NPBN2/1PP1QPPP/R4RK1 b - - 0 1,1,0,Timmoth
4495339075,539387216,10051,0,0,81454899,859031,205264,0,4416,50,4,0,1739554328,1739554376,1.8730579e+08,2,4354246769308234873,r3qrk1/1pp2ppp/p1np1n2/2b1p3/2B1P1b1/P1NP1N2/1PPB1PPP/R2Q1RK1 b - - 0 1,1,0,Timmoth
4880494373,811135117,6037,0,0,86605993,1211648,236597,0,7275,263,712,0,1739554377,1739554477,4.8804944e+07,1,18347061711713185473,r4rk1/1pp1qp1p/p1np1n2/2b1p1p1/2B1P1b1/P1NPBN2/RPP1QPPP/5RK1 b - - 0 1,1,3,Timmoth
5572945219,886676682,6037,0,0,94935733,1232776,244087,0,7282,263,712,0,1739554377,1739554493,4.8042632e+07,1,2356410811634833564,r4rk1/1pp1qp1p/p1np1n2/2b1p1p1/2B1P1b1/P1NPBN2/1PP1QPPP/RR4K1 b - - 0 1,1,3,Timmoth
5861341403,924727651,6037,0,0,98406042,1232456,244408,0,6829,263,712,0,1739554377,1739554499,4.804378e+07,1,899399346398153046,r4rk1/1pp1qp1p/p1np1n2/2b1p1p1/2B1P1b1/P1NPBN2/1PP1QPPP/R1R3K1 b - - 0 1,1,3,Timmoth
6228432603,965631881,6037,0,0,102855099,1254183,251752,0,7302,263,712,0,1739554377,1739554511,4.648084e+07,1,371476561341536300,r4rk1/1pp1qp1p/p1np1n2/2b1p1p1/2B1P1b1/P1NPBN2/1PP1QPPP/R2R2K1 b - - 0 1,1,3,Timmoth
6177168562,967199261,6037,0,0,102222321,1245726,248462,0,7096,263,712,0,1739554377,1739554509,4.6796732e+07,1,7832183858513052983,r4rk1/1pp1qp1p/p1np1n2/2b1p1p1/2B1P1b1/P1NPBN2/1PP1QPPP/R3R1K1 b - - 0 1,1,3,Timmoth
5480909378,876626336,6041,0,0,94632308,1249701,245904,0,6802,263,718,0,1739554377,1739554507,4.216084e+07,1,9080101347660199335,r4rk1/1pp1qp1p/p1np1n2/2b1p1p1/2B1P1b1/P1NPBN2/1PP2PPP/R2Q1RK1 b - - 0 1,1,3,Timmoth
6191959830,974750030,6039,0,0,112017484,969518,251429,0,59549,18,502,0,1739554377,1739554513,4.5529116e+07,1,12595839406382427918,r4rk1/1pp1qp1p/p1np1n2/2b1p1p1/2B1P1b1/P1NPBN2/1PPQ1PPP/R4RK1 b - - 0 1,1,3,Timmoth
7168511725,1071130344,6026,0,0,114231163,1270409,258000,0,7282,232,712,0,1739554377,1739554520,5.0129452e+07,1,15685681920068684908,r4rk1/1pp1qp1p/p1np1n2/2b1p1p1/2B1P1b1/P1NPBN2/1PP1QPPP/R4R1K b - - 0 1,1,3,Timmoth
7113701035,1080543846,134840,0,0,122063111,955780,272707,0,2472,0,0,0,1739554377,1739554536,4.4740256e+07,1,12852756639119986255,r4rk1/1pp1qpp1/p1np1n1p/2b1p3/1PB1P1b1/P1NPBN2/2P1QPPP/R4RK1 b - b3 0 1,1,3,Timmoth
5967987789,758424432,9692,0,0,103007379,875568,228768,0,6310,0,1,0,1739554383,1739554615,2.5724084e+07,1,10238986598145186987,r4rk1/1pp1qpp1/p1np1n2/2b1p2p/2B1P1bP/P1NPBN2/1PP1QPP1/R4RK1 b - h3 0 1,7,0,Chester-alt
4932380961,618045450,6889,0,0,84598591,737461,188670,0,8321,0,0,0,1739554389,1739554491,4.8356676e+07,1,18234117060303332146,r4rk1/1pp1qpp1/p1np1n2/2B1p2p/2B1P1b1/P1NP1N2/1PP1QPPP/R4RK1 b - - 0 1,7,0,Chester-alt
5141216097,748595122,8345,0,0,98635713,932371,230852,0,21430,0,360,0,1739554389,1739554498,4.716712e+07,1,7846714584058903622,r4rk1/1pp1qpp1/p1np1n2/2b1p2p/2BBP1b1/P1NP1N2/1PP1QPPP/R4RK1 b - - 0 1,7,0,Chester-alt
5400322653,710781219,9466,0,0,98572869,898522,230019,0,6937,0,1,0,1739554389,1739554503,9.4742504e+07,2,18151366183551444368,r4rk1/1pp1qpp1/p1np1n2/2b1p2p/2B1P1b1/P1NPBN2/1PP1QPPP/2R2RK1 b - - 0 1,7,0,Chester-alt
5108799600,680424617,9344,0,0,94685320,900093,229824,0,6909,0,1,0,1739554389,1739554506,8.7329904e+07,2,17490409037340980458,r4rk1/1pp1qpp1/p1np1n2/2b1p2p/2B1P1b1/P1NPBN2/1PP1QPPP/3R1RK1 b - - 0 1,7,0,Chester-alt
4488293688,620327807,9104,0,0,86081356,870296,218753,0,6559,0,1,0,1739554389,1739554502,7.9438824e+07,2,11181404436673128945,r4rk1/1pp1qpp1/p1np1n2/2b1p2p/2B1P1b1/P1NPBN2/1PP1QPPP/4RRK1 b - - 0 1,7,0,Chester-alt
5189009615,694248776,9346,0,0,95121421,899086,229882,0,6916,0,1,0,1739554389,1739554507,8.794931e+07,2,7169930502827274300,r4rk1/1pp1qpp1/p1np1n2/2b1p2p/2B1P1b1/P1NPBN2/RPP1QPPP/5RK1 b - - 0 1,7,0,Chester-alt
5918228266,754706109,9586,0,0,104387262,919756,237404,0,6979,0,1,0,1739554389,1739554517,9.247232e+07,2,13668083485472327265,r4rk1/1pp1qpp1/p1np1n2/2b1p2p/2B1P1b1/P1NPBN2/1PP1QPPP/RR4K1 b - - 0 1,7,0,Chester-alt
6222082834,786660722,9708,0,0,108355502,918788,237598,0,7008,0,1,0,1739554389,1739554522,9.356515e+07,2,10477097137581823915,r4rk1/1pp1qpp1/p1np1n2/2b1p2p/2B1P1b1/P1NPBN2/1PP1QPPP/R1R3K1 b - - 0 1,7,0,Chester-alt
6608467844,819379002,9826,0,0,113230926,940764,244977,0,7054,0,1,0,1739554389,1739554506,1.12965264e+08,2,10969309985866057425,r4rk1/1pp1qpp1/p1np1n2/2b1p2p/2B1P1b1/P1NPBN2/1PP1QPPP/R2R2K1 b - - 0 1,7,0,Chester-alt
6553393697,817399368,9826,0,0,112683038,931318,241480,0,6778,0,1,0,1739554389,1739554521,9.929384e+07,2,17414556773102934986,r4rk1/1pp1qpp1/p1np1n2/2b1p2p/2B1P1b1/P1NPBN2/1PP1QPPP/R3R1K1 b - - 0 1,7,0,Chester-alt
5814146613,743923029,9588,0,0,103828860,936177,238854,0,6556,0,1,0,1739554389,1739554520,8.87656e+07,2,16365639830924733274,r4rk1/1pp1qpp1/p1np1n2/2b1p2p/2B1P1b1/P1NPBN2/1PP2PPP/R2Q1RK1 b - - 0 1,7,0,Chester-alt
5819415259,731031363,9590,0,0,102674247,932224,241135,0,2516,0,0,0,1739554389,1739554520,8.884603e+07,2,16410427158055758122,r4rk1/1pp1qpp1/p1np1n2/2b1p2p/2B1P1b1/P1NPBN2/1PP2PPP/R3QRK1 b - - 0 1,7,0,Chester-alt
6611814494,810712801,9833,0,0,115143888,949994,248951,0,64737,0,0,0,1739554389,1739554527,9.58234e+07,2,3733492418140369395,r4rk1/1pp1qpp1/p1np1n2/2b1p2p/2B1P1b1/P1NPBN2/1PPQ1PPP/R4RK1 b - - 0 1,7,0,Chester-alt
7614915765,910530777,10141,0,0,126060083,959357,251665,0,7195,0,1,0,1739554389,1739554532,1.0650232e+08,2,4950531583617684113,r4rk1/1pp1qpp1/p1np1n2/2b1p2p/2B1P1b1/P1NPBN2/1PP1QPPP/R4R1K b - - 0 1,7,0,Chester-alt
5617782242,777236692,3574,0,0,121102843,41705,3208,0,181153,0,0,0,1739545670,1739545748,1.440457e+08,2,14678461407706214537,r3r1k1/1pp1qppp/p1np1n2/2b1p1B1/N1B1P1bN/P2P4/1PP1QPPP/R4RK1 b - - 0 1,7,0,Chester-alt
5154967305,733315002,2518,0,0,85482761,445153,37761,0,4042,0,0,0,1739545670,1739545745,6.8732896e+07,1,14117468251173483608,r3r1k1/1pp1qppp/p1np1n2/2N1p1B1/2B1P1b1/P2P1N2/1PP1QPPP/R4RK1 b - - 0 1,7,0,Chester-alt
6117721814,874258173,960,0,0,109533126,521835,150465,0,4690,0,0,0,1739545670,1739545751,1.5105486e+08,2,6855422253728520893,r3r1k1/1pp1qppp/pNnp1n2/2b1p1B1/2B1P1b1/P2P1N2/1PP1QPPP/R4RK1 b - - 0 1,7,0,Chester-alt
6794010788,985775684,145760,0,0,108258853,911211,240022,0,4044,2,26,0,1739554389,1739554547,4.3000068e+07,1,9923285425323684328,r4rk1/1pp1qppp/p2p1n2/2b1p3/1nB1P1bP/P1NPBN2/1PP1QPP1/R4RK1 b - h3 0 1,7,0,Chester-alt
6149674843,870424797,135303,0,0,95079814,713159,212938,0,3794,2,26,0,1739554389,1739554536,4.183452e+07,1,6388601173921180498,r4rk1/1pp1qppp/p2p1n2/2b1p3/1PB1P1b1/2NPBN2/1PP1QPPP/R4RK1 b - - 0 1,7,0,Chester-alt
7226565694,1230552326,7331,0,0,123566958,22480580,4424149,0,398909,995,1,0,1739554389,1739554544,4.6623004e+07,1,2622405416249681209,r4rk1/1pp1qppp/p2p1n2/2b1p1N1/1nB1P1b1/P1NPB3/1PP1QPPP/R4RK1 b - - 0 1,7,0,Chester-alt
5901166126,835061730,15121,0,0,100058119,898616,232117,0,4036,7,26,0,1739554404,1739554475,1.6623003e+08,2,6576894606937912957,r4rk1/1pp1qppp/p2p1n2/2b1p3/2BnP1b1/P1NPBN2/1PP1QPPP/R1R3K1 b - - 0 1,1,0,Timmoth
6274231890,865751420,15362,0,0,104688871,918524,239242,0,4055,7,26,0,1739554404,1739554478,1.6957384e+08,2,5915798939438016263,r4rk1/1pp1qppp/p2p1n2/2b1p3/2BnP1b1/P1NPBN2/1PP1QPPP/R2R2K1 b - - 0 1,1,0,Timmoth
6233671732,868314844,15365,0,0,104096689,909564,235717,0,4068,7,26,0,1739554404,1739554478,1.6847762e+08,2,4291681426250185244,r4rk1/1pp1qppp/p2p1n2/2b1p3/2BnP1b1/P1NPBN2/1PP1QPPP/R3R1K1 b - - 0 1,1,0,Timmoth
