nodes,captures,enpassants,castles,promotions,direct_checks,single_discovered_check,direct_discovered_check,double_discovered_check,direct_checkmate,single_discovered_checkmate,direct_discoverd_checkmate,double_discoverd_checkmate,started_at,finished_at,nps,occurrences,hash,fen,account_id,worker_id,name
4916430541,953240849,1834723,75111771,865236,130576164,966385,176062,0,2165684,5,480,0,1739443953,1739444098,3.3906416e+07,1,6622660035330905959,2kr3r/p1ppqpb1/bn2pnp1/3PN3/1p2P1P1/2N2Q1p/PPPBBP1P/2R1K2R b K g3 0 1,1,3,Timmoth
169061002,26980333,69287,2423747,18104,5785137,163694,54608,0,5611,0,1342,0,1739443953,1739444075,1.385745e+06,1,6877596955579481718,2kr3r/p1ppqpb1/Bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPB1PPP/2R1K2R b K - 0 1,1,3,Timmoth
5787615790,1188278529,2027579,0,952932,148849315,1255052,204044,0,2449825,6,478,0,1739443953,1739444118,7.015292e+07,2,6769406688746796783,2kr3r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/2R1KR2 b - - 0 1,1,3,Timmoth
6485327389,1298737467,2214129,0,941436,158807141,1314645,214768,0,2540955,6,502,0,1739443953,1739444121,7.720628e+07,2,10021494251082794035,2kr3r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/2R1K1R1 b - - 0 1,1,3,Timmoth
5515669552,1216200736,2137790,85472540,351852,115015807,1034348,118206,0,1736865,0,537,0,1739443966,1739444103,4.026036e+07,1,9756623456778298381,r3k2r/p1ppqpb1/bn2pnp1/3PN3/1P2P3/2p2Q1p/P1PBBPPP/3RK2R b Kkq b3 0 1,7,0,Chester-alt
6131895142,1439934971,2291908,82754429,281084,312602956,2384245,163276,0,12647731,3690,2940,0,1739443966,1739444118,8.068283e+07,2,7705588126251534030,r3k2r/p1ppqpb1/bn2pQp1/3PN3/4P3/2p4p/PPPBBPPP/3RK2R b Kkq - 0 1,7,0,Chester-alt
6662341874,1427359580,2327150,105760401,371936,103728784,747850,226973,0,308330,0,557,0,1739443966,1739444120,8.652392e+07,2,3250071275537805371,r3k2r/p1ppqpb1/bn2pnp1/3PN3/4P3/2pQ3p/PPPBBPPP/3RK2R b Kkq - 0 1,7,0,Chester-alt
6390863520,1245092744,2202230,96030623,372204,139946534,1132709,124435,0,2100435,0,536,0,1739443976,1739444047,9.001216e+07,1,12190677269668648757,r3k2r/p1ppqpb1/bn2pnp1/3PN3/4P3/1PN2Q1p/1PPBBPPP/3RK2R b Kkq - 0 1,1,0,Timmoth
5946172346,1304632759,2123178,97907899,395204,126944530,1099975,121383,0,2100617,0,528,0,1739443976,1739444048,8.258573e+07,1,8319895533697124948,r3k2r/p1ppqpb1/bn2pnp1/3PN3/4P1P1/1pN2Q1p/PPPBBP1P/3RK2R b Kkq g3 0 1,1,0,Timmoth
6079883330,1311974016,112949,0,0,152807183,2357208,123005,0,1679863,19,620,0,1739443984,1739444129,8.3860456e+07,2,6381457840484578148,r3k2r/p1ppqpb1/bn3np1/3pN3/1p2P3/2N2Q1p/PPPBBPPP/3RKR2 b kq - 0 1,7,0,Chester-alt
8374450967,1741898325,130677,117416907,0,232798959,3016766,485153,0,1332728,7,2034,0,1739443995,1739444096,1.6583072e+08,2,7558246405273529948,r3k2r/p1ppqpb1/bn3np1/3pN2Q/1p2P3/2N4p/PPPBBPPP/3RK2R b Kkq - 0 1,1,0,Timmoth
6112811763,1212748055,2270182,92946709,341700,104736503,634226,14466,0,2674814,0,55,0,1739443995,1739444087,6.6443608e+07,1,5999360533517240431,r3k2r/p1ppqpb1/bn2pnN1/3P2p1/1p2P3/2N2Q1p/PPPBBPPP/3RK2R b Kkq - 0 1,1,0,Timmoth
6634111312,1332164599,2255003,94283812,374272,118023843,1599134,200985,0,767858,0,1234,0,1739443995,1739444099,1.27579064e+08,2,5686790532835221494,r3k2r/p1ppqpb1/bn2pn2/3PN1p1/1p2P3/2N1Q2p/PPPBBPPP/3RK2R b Kkq - 0 1,1,0,Timmoth
6883407715,1395685591,2378795,95855175,373688,118406585,1334084,218567,0,609774,2,1273,0,1739443995,1739444105,1.25152864e+08,2,8933656935497525822,r3k2r/p1ppqpb1/bn2pn2/3PN1p1/1p2P3/2N3Qp/PPPBBPPP/3RK2R b Kkq - 0 1,1,0,Timmoth
6229375231,1330455974,2186810,90424210,347588,138916401,1360569,225187,0,923687,0,1149,0,1739443995,1739444110,1.0833696e+08,2,3703793359307995854,r3k2r/p1ppqpb1/bn2pn2/3PN1p1/1p2P1Q1/2N4p/PPPBBPPP/3RK2R b Kkq - 0 1,1,0,Timmoth
7349670538,1191716474,3087,107949871,143896,179562153,1189641,179117,0,707017,0,1222,0,1739444038,1739444219,8.121183e+07,2,2258500541558774717,r3k2r/p2pqpb1/bn2pnp1/2pPN3/1p2P3/2N4Q/PPPBBPPP/3RK2R b Kkq - 0 1,7,0,Chester-alt
5040647970,1066495702,223,67635280,108056,239502816,2224574,156601,0,9966734,2163,2366,0,1739444038,1739444197,6.3404376e+07,2,17734651445936891124,r3k2r/p2pqpb1/bn2pQp1/2pPN3/1p2P3/2N4p/PPPBBPPP/3RK2R b Kkq - 0 1,7,0,Chester-alt
4875109286,979273382,2520,0,132036,105556186,1295378,132088,0,1495248,10,1220,0,1739444038,1739444198,6.0938864e+07,2,2200161675358660422,r3k2r/p2pqpb1/bn2pnp1/2pPN3/1p2P3/2N2Q1p/PPPBBPPP/3R1K1R b kq - 0 1,7,0,Chester-alt
4624507451,841865519,1927588,77842799,87620,135398730,1128299,80012,0,1330512,0,305,0,1739444043,1739444113,6.6064392e+07,1,6356998066358164298,r3k2r/p1p1qpb1/bn1ppnp1/3PN3/1p2P1P1/2N2Q1p/PPPBBP1P/3RK2R b Kkq g3 0 1,1,0,Timmoth
7039604299,1313290781,2644724,105772172,88092,188749021,1345546,114055,0,1565754,0,320,0,1739444043,1739444126,8.481451e+07,1,8585163500907352077,r3k2r/p1p1qpb1/bn1ppnp1/3PN3/1p2P3/5Q1p/PPPBBPPP/1N1RK2R b Kkq - 0 1,1,0,Timmoth
5844310077,1011422929,2249879,93422566,86080,147908760,863350,165296,0,171784,0,328,0,1739444043,1739444122,1.4795722e+08,2,7935423083270213649,r3k2r/p1p1qpb1/bn1ppnp1/3PN3/1p2P3/2NQ3p/PPPBBPPP/3RK2R b Kkq - 0 1,1,0,Timmoth
6977010454,1279860262,2536769,99160572,92296,173875376,1186324,88234,0,472156,0,365,0,1739444043,1739444126,1.6812074e+08,2,16604941775954918995,r3k2r/p1p1qpb1/bn1ppnp1/3PN3/1p2P3/2N1Q2p/PPPBBPPP/3RK2R b Kkq - 0 1,1,0,Timmoth
8679724905,1957602132,2886753,118706358,451204,227777001,2195341,315708,0,3112094,15,1412,0,1739444065,1739444191,1.3777341e+08,2,3131698190466221795,r3k2r/p1ppqpb1/b3pnp1/3PNQ2/np2P3/2N4p/PPPBBPPP/3RK2R b Kkq - 0 1,1,3,Timmoth
5543227008,1188562588,1984331,0,347160,119704031,1056211,121088,0,1783807,0,572,0,1739444065,1739444184,9.316348e+07,2,403457472009796048,r3k2r/p1ppqpb1/b3pnp1/3PN3/np2P3/2N2Q1p/PPPBBPPP/3R1K1R b kq - 0 1,1,3,Timmoth
5424522202,1185477160,2041060,0,411108,116936635,741087,66573,0,1582592,0,122,0,1739444072,1739444138,1.6437946e+08,2,8219894640684095649,r3k2r/p1ppqpb1/b3pnp1/3PN3/1pn1P3/2N2Q1p/PPPBBPPP/3RKR2 b kq - 0 1,1,0,Timmoth
6151392833,1305178301,2248383,0,407448,125622137,779696,66998,0,1722838,0,128,0,1739444072,1739444143,1.7327867e+08,2,11885090638809787005,r3k2r/p1ppqpb1/b3pnp1/3PN3/1pn1P3/2N2Q1p/PPPBBPPP/3RK1R1 b kq - 0 1,1,0,Timmoth
11420965589,2422610546,3593210,157350534,609248,311076730,3858366,210817,0,6424691,20,681,0,1739444099,1739444224,9.136773e+07,1,1421850060335318848,r3k2r/p1ppqpb1/bn2p1p1/3PN3/Pp2n3/2N2Q1p/1PPBBPPP/3RK2R b Kkq a3 0 1,1,0,Timmoth
12349888062,2533543805,3842493,169739415,566516,291057585,3843044,212932,0,6353844,20,696,0,1739444099,1739444229,9.4999136e+07,1,17521668381350346355,r3k2r/p1ppqpb1/bn2p1p1/3PN3/1p2n3/5Q1p/PPPBBPPP/1N1RK2R b Kkq - 0 1,1,0,Timmoth
11785758531,2466557935,3626031,159911026,598412,314955798,3968788,368367,0,6625315,20,733,0,1739444099,1739444223,9.504644e+07,1,2392320252883457966,r3k2r/p1ppqpb1/bn2p1p1/3PN3/1p2n3/2N2Q1p/PPP1BPPP/2BRK2R b Kkq - 0 1,1,0,Timmoth
10144963085,2214266921,3234735,0,599768,286543910,3631665,206205,0,5807742,20,673,0,1739444099,1739444218,1.7050358e+08,2,15721197158550246588,r3k2r/p1ppqpb1/bn2p1p1/3PN3/1p2n3/2N2Q1p/PPPBBPPP/3RKR2 b kq - 0 1,1,0,Timmoth
11021727612,2201821535,3472467,156922184,563812,197689443,2319530,378607,0,928856,0,759,0,1739444119,1739444313,1.13626056e+08,2,16874303327442992751,r3k2r/p1ppqpb1/bn2p1p1/3PN3/1p2n3/2NQ3p/PPPBBPPP/3RK2R b Kkq - 0 1,7,0,Chester-alt
10601401177,2505430249,3575274,137139051,578376,370270484,3839589,387999,0,7621866,5,1379,0,1739444128,1739444221,2.2798712e+08,2,5419335774158193252,r3k2r/p1ppqpb1/bn2p1p1/3PNQ2/1p2P1n1/2N4p/PPPBBPPP/3RK2R b Kkq - 0 1,1,0,Timmoth
8008794606,1675368661,2837518,112907634,402200,185324527,2054714,148582,0,4563282,0,563,0,1739444128,1739444218,8.898661e+07,1,15455686595853364282,r3k2r/p1ppqpb1/bn2p1p1/3PN2n/1p2P3/5Q1p/PPPBBPPP/1N1RK2R b Kkq - 0 1,1,0,Timmoth
7417240326,1540288013,2631504,102035652,428112,190215463,2115973,265671,0,4719506,0,603,0,1739444128,1739444218,8.2413784e+07,1,317471911130482151,r3k2r/p1ppqpb1/bn2p1p1/3PN2n/1p2P3/2N2Q1p/PPP1BPPP/2BRK2R b Kkq - 0 1,1,0,Timmoth
6145791785,1338381440,2270749,0,429324,167978107,1930791,141759,0,3984100,0,533,0,1739444128,1739444207,1.5558966e+08,2,18408516357727127285,r3k2r/p1ppqpb1/bn2p1p1/3PN2n/1p2P3/2N2Q1p/PPPBBPPP/3RKR2 b kq - 0 1,1,0,Timmoth
6396464452,1454721423,2303619,80404202,306816,296817435,2309831,166231,0,11765347,2140,2347,0,1739444144,1739444284,4.5689032e+07,1,11924699053099069596,r3k2r/p1ppqpb1/bn2pQp1/3PN2n/1p2P3/2N4p/PPPBBPPP/3RK2R b Kkq - 0 1,7,0,Chester-alt
6026017822,1397374310,2157580,0,471708,126608889,661029,45391,0,1653954,0,34,0,1739444172,1739444331,7.579897e+07,2,4436870796323894295,r3k2r/p1ppqpb1/1n2pnp1/3PN3/1p2P3/2N2Q1p/PPPBbPPP/3RKR2 b kq - 0 1,7,0,Chester-alt
6153720206,1423964398,2185972,0,467912,126972372,665734,45716,0,1664384,0,40,0,1739444172,1739444332,7.6921504e+07,2,16965150041985484491,r3k2r/p1ppqpb1/1n2pnp1/3PN3/1p2P3/2N2Q1p/PPPBbPPP/3RK1R1 b kq - 0 1,7,0,Chester-alt
4291465306,673044053,1643460,71394399,295376,73016948,1016785,115060,0,265038,0,642,0,1739444172,1739444325,2.8048792e+07,1,3710035896030504663,r3k2r/p1ppqpb1/1n2pnp1/3PN3/1p2P3/2N4p/PPPBQPPP/3RK2R b Kkq - 0 1,7,0,Chester-alt
5845528256,1293966663,1975097,0,433716,123220417,738213,62255,0,1663706,0,94,0,1739444202,1739444280,1.4988534e+08,2,13769024911931909693,r3k2r/p1ppqpb1/1n2pnp1/3PN3/1pb1P3/2N2Q1p/PPPBBPPP/3RKR2 b kq - 0 1,1,0,Timmoth
6329698721,1263622871,2096697,101509784,405852,94287660,359798,157044,0,227351,0,91,0,1739444202,1739444286,1.507071e+08,2,10309900395712761070,r3k2r/p1ppqpb1/1n2pnp1/3PN3/1pb1P3/2NQ3p/PPPBBPPP/3RK2R b Kkq - 0 1,1,0,Timmoth
8273233215,1707864956,2612068,114268377,433480,131690663,1123592,214363,0,858555,2,936,0,1739444202,1739444292,1.8384963e+08,2,3627082576699823972,r3k2r/p1ppqpb1/1n2pnp1/3PN3/1pb1P3/2N3Qp/PPPBBPPP/3RK2R b Kkq - 0 1,1,0,Timmoth
5993027817,1297013380,2030991,0,373784,121549712,747879,60899,0,1701101,0,94,0,1739444217,1739444313,1.24854744e+08,2,2339508015848159657,r3k2r/p1ppqpb1/1n2pnp1/3PN3/1pb1P3/2N2Q1p/PPPBBPPP/3R1K1R b kq - 0 1,1,3,Timmoth
7231426150,1606821770,2561329,109963336,449708,146478333,1192280,135308,0,1955374,0,616,0,1739444217,1739444338,5.9763852e+07,1,17364135610036438258,r3k2r/p1ppqpb1/1n2pnp1/1b1PN3/Pp2P3/2N2Q1p/1PPBBPPP/3RK2R b Kkq a3 0 1,1,3,Timmoth
5028390022,930898934,1768921,69785645,144808,105300759,955322,93324,0,1601860,0,26,0,1739444228,1739444374,3.4441028e+07,1,4499930635579449332,r1b1k2r/p1ppqpb1/Bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPB1PPP/3RK2R b Kkq - 0 1,7,0,Chester-alt
4507410087,825590793,1625956,0,162352,97813214,938567,101800,0,1470444,0,42,0,1739444228,1739444367,6.485482e+07,2,9108892331531895693,r1b1k2r/p1ppqpb1/1n2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/3RK1R1 b kq - 0 1,7,0,Chester-alt
6061804539,884789591,2091745,98031803,157460,150736510,688042,119586,0,582824,0,90,0,1739444228,1739444362,9.0474696e+07,2,3906394442818736702,r1b1k2r/p1ppqpb1/1n2pnp1/3PN3/1p2P3/2N4Q/PPPBBPPP/3RK2R b Kkq - 0 1,7,0,Chester-alt
6457758736,1259338723,2238939,97777280,177440,172502694,1621409,218712,0,2373532,15,80,0,1739444228,1739444385,8.226444e+07,2,1803217410123076086,r1b1k2r/p1ppqpb1/1n2pnp1/3PNQ2/1p2P3/2N4p/PPPBBPPP/3RK2R b Kkq - 0 1,7,0,Chester-alt
4989206497,1018269537,1787949,0,367264,96479031,558704,104537,0,1716328,3,3807,0,1739444283,1739444400,8.5285584e+07,2,9990634827983620755,r3kb1r/p1ppqp2/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/3R1RK1 b kq - 0 1,7,0,Chester-alt
5221038865,1013763811,1921293,86813533,488164,109242348,1026970,112211,0,1718626,0,538,0,1739444283,1739444393,4.7463988e+07,1,16705895376360536964,1r2k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P1P1/2N2Q1p/PPPBBP1P/3RK2R b Kk g3 0 1,7,0,Chester-alt
6872558332,1402769332,2354151,96450766,351508,159393514,1268766,123018,0,2204421,0,396,0,1739444309,1739444461,9.04284e+07,2,14638594455319079812,r3k3/p1ppqpb1/bn2pnp1/3PN3/1p2PQ1r/2N4p/PPPBBPPP/3RK2R b Kq - 0 1,1,3,Timmoth
5011106301,1113125459,1879356,66326813,206368,244786778,2029381,130256,0,10318322,1098,1884,0,1739444332,1739444444,8.948404e+07,2,2253660415869757435,r3k3/p1ppqpb1/bn2pQpr/3PN3/1p2P3/2N4p/PPPBBPPP/3RK2R b Kq - 0 1,7,0,Chester-alt
7765087677,1739858002,2610700,105353989,334124,201244512,1939613,264576,0,2852409,7,762,0,1739444332,1739444463,1.1855096e+08,2,15654349949026474874,r3k3/p1ppqpb1/bn2pnpr/3PNQ2/1p2P3/2N4p/PPPBBPPP/3RK2R b Kq - 0 1,7,0,Chester-alt
5391485162,1151898791,1902053,0,296600,114428810,1034736,113091,0,1767086,0,302,0,1739444332,1739444451,9.06132e+07,2,3832720356569106763,r3k3/p1ppqpb1/bn2pnpr/3PN3/1p2P3/2N2Q1p/PPPBBPPP/3R1RK1 b q - 0 1,7,0,Chester-alt
7377177506,1214523306,2463496,107644401,298876,148942858,750864,138140,0,611764,0,308,0,1739444338,1739444402,2.305368e+08,2,1294044656453260638,r3k3/p1ppqpbr/bn2pnp1/3PN3/1p2P3/2N4Q/PPPBBPPP/3RK2R b Kq - 0 1,1,0,Timmoth
6267829079,1215601446,2091112,87568866,300096,105863267,1082695,102918,0,663522,0,350,0,1739444338,1739444404,1.8993421e+08,2,3970290145825501856,r3k3/p1ppqpbr/bn2pnp1/3PN3/1p2P3/2N1Q2p/PPPBBPPP/3RK2R b Kq - 0 1,1,0,Timmoth
11892781695,1971621581,1297146,166294667,570352,394883581,1459980,238375,0,1362185,30,190,0,1739444363,1739444460,2.45212e+08,2,14048990035367055514,r3k2r/p1pp1pb1/bn2pnp1/2qPN3/1p2P3/2N4Q/PPPBBPPP/3RK2R b Kkq - 0 1,1,0,Timmoth
7119060532,1484472853,992688,90312744,313708,480212738,2818362,175629,0,22851107,14887,7244,0,1739444363,1739444439,1.873437e+08,2,3148552432599085011,r3k2r/p1pp1pb1/bn2pQp1/2qPN3/1p2P3/2N4p/PPPBBPPP/3RK2R b Kkq - 0 1,1,0,Timmoth
9591929108,1899715329,1080149,136465212,582524,202315266,4081360,210799,0,903725,38,219,0,1739444377,1739444520,1.34152856e+08,2,16434788535300814692,r3k2r/p1pp1pb1/bn2pnp1/2qPN3/1p2P3/2N1Q2p/PPPBBPPP/3RK2R b Kkq - 0 1,7,0,Chester-alt
5944521784,1167614989,2214106,86781342,509124,132605208,1301468,156585,31,14542367,86,878,0,1739444388,1739444502,5.2144928e+07,1,15375827505642452746,r2qk2r/p1pp1pb1/bn2pnp1/3PN3/1p2P3/5Q1p/PPPBBPPP/1N1RK2R b Kkq - 0 1,1,3,Timmoth
5634882008,1109363556,2083252,80367614,550628,131005797,1372821,242586,0,15601576,87,149,0,1739444388,1739444499,5.0764704e+07,1,539213359413485271,r2qk2r/p1pp1pb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPP1BPPP/2BRK2R b Kkq - 0 1,1,3,Timmoth
6877246372,1104936914,2472219,99473782,540068,222056983,914893,154126,2,2951737,0,130,0,1739444388,1739444534,9.4208856e+07,2,7122936048872128170,r2qk2r/p1pp1pb1/bn2pnp1/3PN3/1p2P3/2N4Q/PPPBBPPP/3RK2R b Kkq - 0 1,1,3,Timmoth
6469528686,1246191399,2345671,87450958,552608,130136862,1812221,407814,2,4305680,14,756,0,1739444388,1739444530,9.112012e+07,2,8152891892500573340,r2qk2r/p1pp1pb1/bn2pnp1/3PN3/1p2P3/2N3Qp/PPPBBPPP/3RK2R b Kkq - 0 1,1,3,Timmoth
4655123253,929692643,1820615,0,452680,112070068,1194125,132936,2,12780703,84,127,0,1739444388,1739444426,2.4500648e+08,2,7135537707389141585,r2qk2r/p1pp1pb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/3R1K1R b kq - 0 1,1,0,Timmoth
5167322555,1035655111,1953645,0,550340,125102755,1286361,146487,2,14282292,86,127,0,1739444388,1739444431,2.4034058e+08,2,11666081943063588691,r2qk2r/p1pp1pb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/3R1RK1 b kq - 0 1,1,0,Timmoth
5741419197,1129838784,2001009,82136762,385332,149772286,1021974,252566,0,707574,85,357,0,1739444388,1739444436,1.19612896e+08,1,5356565302577579233,r3kq1r/p1pp1pb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPP1BPPP/2BRK2R b Kkq - 0 1,1,0,Timmoth
7187260567,1162935481,2434486,103921561,382552,204484760,982874,167569,2,480517,0,61,0,1739444388,1739444443,2.6135493e+08,2,3455453791220229276,r3kq1r/p1pp1pb1/bn2pnp1/3PN3/1p2P3/2N4Q/PPPBBPPP/3RK2R b Kkq - 0 1,1,0,Timmoth
6083294096,1174392855,2072312,84650568,387468,130100864,3022661,161425,2,587019,10,895,0,1739444388,1739444438,2.4333176e+08,2,655326463037227874,r3kq1r/p1pp1pb1/bn2pnp1/3PN3/1p2P3/2N1Q2p/PPPBBPPP/3RK2R b Kkq - 0 1,1,0,Timmoth
7751453660,1653520929,2565713,104553549,653804,338045187,11240865,55440,0,9602661,517,195,0,1739444407,1739444473,2.3489253e+08,2,17717916436748888000,r4k1r/p1ppqpb1/bn2pnp1/3PNQ2/1p2P3/2N4p/PPPBBPPP/3RK2R b K - 0 1,1,0,Timmoth
6584709631,1322860003,2216967,91040005,591800,321217760,712404,30233,0,2429915,7,42,0,1739444407,1739444469,2.1240998e+08,2,8359874570775173727,r4k1r/p1ppqpb1/bn2pnp1/3PN2Q/1p2P3/2N4p/PPPBBPPP/3RK2R b K - 0 1,1,0,Timmoth
6009457421,1175306577,2103580,88146707,798936,123023247,485021,68602,0,242586,9,670,0,1739444407,1739444474,8.969339e+07,1,4915357256420880523,r4rk1/p1ppqpb1/bn2pnp1/3PN3/1p2P3/5Q1p/PPPBBPPP/1N1RK2R b K - 0 1,1,0,Timmoth
5281349747,905363821,1958998,77698727,865080,166519688,8585623,1617783,0,3079461,797,22169,0,1739444429,1739444480,1.0355588e+08,1,10685264008821651894,r4rk1/p1ppqpb1/bn2pnN1/3P4/1p2P3/2N2Q1p/PPPBBPPP/3RK2R b K - 0 1,1,0,Timmoth
6384226574,1166860392,2192782,94722368,774784,193572295,190349,13804,0,120920,0,0,0,1739444429,1739444488,1.0820723e+08,1,7555144923027907778,r4rk1/p1pNqpb1/bn2pnp1/3P4/1p2P3/2N2Q1p/PPPBBPPP/3RK2R b K - 0 1,1,0,Timmoth
5675785964,1111527257,1974973,81356395,861072,124754456,452710,58852,0,257185,17,659,0,1739444429,1739444477,1.18245536e+08,1,10821192739393706326,r4rk1/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPP1BPPP/2BRK2R b K - 0 1,1,0,Timmoth
9328193322,1546372544,2977157,129827449,537080,149311185,1027515,315169,0,425145,0,725,0,1739444446,1739444538,2.0278682e+08,2,13367406756875010213,r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2NQ4/PPPBBPpP/R3KR2 b Qkq - 0 1,1,0,Timmoth
10516193096,1884808672,3312852,143223400,571792,229750615,1645201,166737,0,2877298,2,795,0,1739444446,1739444545,2.1244835e+08,2,9457216044325055164,r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2PQ2/2N5/PPPBBPpP/R3KR2 b Qkq - 0 1,1,0,Timmoth
13368543958,2590047617,4089661,179434986,631856,330438118,3015471,432680,0,4007918,16,1682,0,1739444446,1739444561,2.3249642e+08,2,4039250529556515537,r3k2r/p1ppqpb1/bn2pnp1/3PNQ2/1p2P3/2N5/PPPBBPpP/R3KR2 b Qkq - 0 1,1,0,Timmoth
10755118267,1915990184,3382027,144829344,516484,258623063,3642802,598692,0,1472302,0,2240,0,1739444446,1739444546,2.1510237e+08,2,13396201688602163022,r3k2r/p1ppqpb1/bn2pnp1/3PN2Q/1p2P3/2N5/PPPBBPpP/R3KR2 b Qkq - 0 1,1,0,Timmoth
5163895900,1005853555,1925607,76342401,374448,115897712,1056394,103572,0,1798604,0,538,0,1739444446,1739444516,7.3769944e+07,1,4806760533805862568,r3k2r/p1ppqpb1/bn2pnp1/3PN3/4P3/2P2Q1p/P1PBBPPP/R3KR2 b Qkq - 0 1,1,0,Timmoth
7170431937,1611172500,2394269,0,365448,151162407,1150392,109072,0,2239932,0,562,0,1739444462,1739444581,1.20511464e+08,2,7286302908307588390,r3k2r/p1ppqpb1/bn2pnp1/3PN3/4P3/1pN2Q1p/PPPBBPPP/R2K1R2 b kq - 0 1,1,3,Timmoth
6686575055,1565469393,2292795,0,425632,149910836,1236403,143815,0,2147028,0,586,0,1739444462,1739444583,1.10521904e+08,2,743933948596626160,r3k2r/p1ppqpb1/bn2pnp1/3PN3/4P3/1pN2Q1p/PPPBBPPP/2KR1R2 b kq - 0 1,1,3,Timmoth
5518472732,1085688216,132859,77153647,0,124037643,2005975,89193,0,1602443,16,551,0,1739444462,1739444583,4.5607212e+07,1,18069392000339181406,r3k2r/p1ppqpb1/bn3np1/3pN3/1p2P1P1/2N2Q1p/PPPBBP1P/R3KR2 b Qkq g3 0 1,1,3,Timmoth
7533583809,1290520271,2765797,101306980,328032,196797737,18020395,185951,0,2210423,407,2734,0,1739444462,1739444605,5.2682404e+07,1,691102562449454278,r3k2r/p1ppqpb1/bn3np1/3PN3/1p6/2N2Q1p/PPPBBPPP/R3KR2 b Qkq - 0 1,1,3,Timmoth
8177900649,1616398874,129179,104320558,0,183957329,2535698,123522,0,2049001,16,596,0,1739444462,1739444642,9.086556e+07,2,14775699278714527174,r3k2r/p1ppqpb1/bn3np1/3pN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R b Qkq - 0 1,1,3,Timmoth
8094144809,1714365467,119676,105794009,0,421431255,3011986,240393,0,13392744,2564,3226,0,1739444462,1739444647,8.750427e+07,2,10029125007093727984,r3k2r/p1ppqpb1/bn3Qp1/3pN3/1p2P3/2N4p/PPPBBPPP/R3KR2 b Qkq - 0 1,1,3,Timmoth
7264555762,1424819983,120971,101500113,0,141662500,2097044,132043,0,674171,8,590,0,1739444462,1739444639,8.2085376e+07,2,14761586845185635333,r3k2r/p1ppqpb1/bn3np1/3pN3/1p2P3/2NQ3p/PPPBBPPP/R3KR2 b Qkq - 0 1,1,3,Timmoth
8364847979,1727718300,134889,111496847,0,276588696,3215105,479966,0,1357934,20,1337,0,1739444463,1739444625,1.0326973e+08,2,4109094189570703231,r3k2r/p1ppqpb1/bn3np1/3pN3/1p2P1Q1/2N4p/PPPBBPPP/R3KR2 b Qkq - 0 1,7,0,Chester-alt
5974498091,1298530520,113427,0,0,152390347,2477684,128376,0,1664090,19,620,0,1739444463,1739444604,8.4744656e+07,2,2860375920338205256,r3k2r/p1ppqpb1/bn3np1/3pN3/1p2P3/2N2Q1p/PPPBBPPP/2KR1R2 b kq - 0 1,7,0,Chester-alt
8109838036,1706302591,158,108334921,161228,206754353,2252446,280924,0,2661960,38,1920,0,1739444484,1739444615,1.2381432e+08,2,10678707651485627847,r3k2r/p2pqpb1/bn2pnp1/2pPNQ2/1p2P3/2N4p/PPPBBPPP/R3KR2 b Qkq - 0 1,1,0,Timmoth
5291385611,1043472776,2571,0,140440,114597169,1324655,122225,0,1567442,10,1260,0,1739444484,1739444600,9.1230784e+07,2,10492207130643355176,r3k2r/p2pqpb1/bn2pnp1/2pPN3/1p2P3/2N2Q1p/PPPBBPPP/R2K1R2 b kq - 0 1,1,0,Timmoth
4925150618,877488903,2064274,68603639,87620,140823373,1056124,53065,0,1356270,0,305,0,1739444484,1739444606,4.0370088e+07,1,18189247161070122744,r3k2r/p1p1qpb1/bn1ppnp1/3PN3/1p2P1P1/2N2Q1p/PPPBBP1P/R3KR2 b Qkq g3 0 1,1,0,Timmoth
6230000243,1199821286,2187589,88116288,285884,124323379,925519,76486,0,1898772,4,496,0,1739444516,1739444698,3.4230768e+07,1,16889740814051378428,r3k2r/p1ppqpb1/b3pnp1/3PN3/Np2P3/5Q1p/PPPBBPPP/R3KR2 b Qkq - 0 1,7,0,Chester-alt
7338868373,1513722988,2463285,83553110,401180,149285362,1147650,106349,0,2172590,0,602,0,1739444516,1739444710,3.7829216e+07,1,13981433799120835637,r3k2r/p1ppqpb1/b3pnp1/3PN3/np2P3/2N2Q1p/PPPBBPPP/R3K1R1 b Qkq - 0 1,7,0,Chester-alt
